Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr21;Attr22;Attr23;Attr24;Attr25;Attr26;Attr27;Attr28;Attr29;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr37;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr55;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;class
0.0066118;0.63506;0.061419;11.101;-50.863;0.27563;0.0066118;0.43592;10.036;0.27684;0.0066118;0.011855;0.021119;0.0066118;4660.2;0.078323;15.746;0.0066118;0.0028073;59.497;0.99346;0.033168;0.0028073;0.27563;0.27684;0.078323;0.14134;0.16127;48.798;0.25793;0.0028073;86.75;42.075;0.052228;0.033168;23.849;30.419;0.35417;0.014083;0.054766;0.27365;0.014083;91.22;31.723;0.017222;0.42178;59.713;-0.0099602;-0.004229;0.97494;0.55773;0.23767;0.7269;0.92995;4657;0.0036271;0.023883;0.99637;0.27935;61.348;11.506;86.435;42.228;6.184;FALSE
0.14533;0.15428;0.45482;42.607;59.404;0.40635;0.22772;53.327;12.276;0.82275;0.22772;16.325;0.22619;0.22772;213.83;17.069;64.815;0.22772;0.19558;25.999;1.301;0.20001;0.12483;0.4404;0.82275;1.173;21.089;11.211;52.488;0.12347;0.19558;53.682;67.994;12.964;0.20001;12.239;34.556;0.83754;0.17179;16.618;0.021525;0.17179;113.64;87.646;17.525;36.661;31.916;0.16437;0.14118;3.852;0.13949;0.14707;2.028;20.645;80649;0.18541;0.17665;0.81459;0.017986;14.039;41.645;43.729;83.469;28.698;FALSE
0.009576;0.30338;0.35654;23.179;42.803;0.080101;0.013632;19.589;10.067;0.5943;0.013632;0.050391;0.035869;0.013632;1349.3;0.27051;32.962;0.013632;0.005958;13.066;11.696;0.010172;0.004186;0.10685;0.5943;0.25714;0.044755;0.95606;48.635;0.051611;0.005958;43.447;84.011;0.033528;0.010172;23.207;16.595;0.62715;0.004446;0.73135;0.12689;0.004446;68.475;55.409;0.11692;20.152;13.153;-0.058262;-0.025465;20.669;0.27053;0.11903;15.936;16.817;26040;0.006628;0.016113;0.99337;0.055277;27.935;65.874;43.159;84.572;6.135;FALSE
-0.019557;0.67513;0.036277;10.572;-45.314;0;-0.019557;0.48119;20.522;0.32487;-0.0021611;-0.030815;0.02043;-0.019557;5877.5;0.062101;14.812;-0.019557;-0.0095296;50.222;0.8986;-0.044821;-0.0095296;0.0048834;0.043903;0.062101;-25.766;0.11024;41.306;0.31828;-0.0010531;108.48;33.753;31.729;-0.083142;21.074;96.843;0.36499;-0.040514;0.059496;13.507;-0.021841;112.61;62.389;-0.069258;0.50443;48.114;-0.1063;-0.0518;0.99375;0.63463;0.29627;0.98718;11.091;490;-0.040514;-0.060198;10.165;0.1235;72.677;58.504;112.87;32.337;6.236;TRUE
0.089707;0.67417;0.179;12.927;-42.807;0.020861;0.056125;0.45387;10.713;0.30599;0.056125;0.091769;0.045032;0.056125;3880.1;0.094069;14.833;0.056125;0.039853;85.647;11.668;0.068283;0.063698;-0.014372;0.30599;0.14388;0.51941;0.85479;42.875;0.44328;0.039853;169.8;21.495;0.10128;0.068283;14.281;73.523;0.36857;0.048486;0.088116;0.29327;0.048486;190.93;105.29;0.27146;0.75235;91.75;0.060989;0.043307;11.727;0.61159;0.46522;14.612;1.76;3470;0.066515;0.29317;0.93348;0.20453;42.617;34.667;158.51;23.027;67.251;FALSE
0.12928;0.62402;0.061974;11.828;-11.27;0;0.12928;0.60251;23.584;0.37598;0.14218;0.38136;0.093283;0.12928;1035.3;0.35256;16.025;0.12928;0.054817;17.013;12.466;0;0.054817;0.20855;0.37434;0.35256;0;0.10346;4.484;0.25614;0.12713;69.094;52.827;28.699;0.00913;23.584;11.378;0.63178;0.003871;0.074318;0.22928;0;58.158;41.145;11.761;0.85855;22.405;-0.090721;-0.038466;0.64258;0.33901;0.1893;0.62766;10.547;1888.9;0.24066;0.34385;0.77212;0.68036;21.454;8.871;52.466;69.569;39.372;FALSE
-0.083317;0.57684;0.10556;1.206;-55.568;0;-0.083317;0.73358;20.364;0.42316;-0.064581;-0.16257;0.021986;-0.083317;4702.7;0.077615;17.336;-0.083317;-0.040915;56.159;0.92065;0;-0.040915;0.058664;0.41497;0.077615;0;0.27637;37.856;0.27206;-0.080182;111.18;3.283;29.168;0.030725;20.364;47.962;0.4867;0.015088;0.10732;0.15012;0;100.92;44.764;-0.26592;0.59462;67.97;-0.12809;-0.062901;10.714;0.51249;0.3046;11.079;12.743;644.35;0.17377;-0.19689;0.83757;0.15015;64.994;81.539;91.86;39.734;53.315;FALSE
0.059651;0.53558;0.10655;12.206;-59.508;0.19477;0.066651;0.82714;10.299;0.443;0.066651;0.13798;0.10281;0.066651;1737.2;0.21011;18.671;0.066651;0.060896;89.616;0.98666;0.073936;0.054501;0.21837;0.443;0.19704;0.69569;0.25965;53.884;0.40826;0.060896;165.9;22.001;0.13805;0.073936;11.891;61.101;0.49552;0.067552;0.19595;0.14696;0.067552;165.06;75.446;0.22198;0.66428;92.292;0.028057;0.025634;11.009;0.48306;0.45453;10.795;12.074;26063;0.028996;0.13465;0.971;0.11855;4.073;48.379;161.09;22.658;2.667;FALSE
-0.024062;0.5543;-0.28789;0.47072;-160.6;-0.2253;-0.016317;0.80407;0.81887;0.4457;-0.0047728;-0.029998;0.038802;-0.016317;6367.5;0.057322;18.041;-0.016317;-0.019926;27.211;13.767;-0.015469;-0.029384;-0.21375;-0.12298;0.04335;-1.34;-0.38697;45.973;0.60319;-0.0058285;238.82;15.284;14.998;-0.012462;0.81887;116.48;0.44737;-0.015218;0.11185;0.5664;-0.018891;87.009;59.798;-0.39415;0.35849;26.803;-0.06356;-0.077619;0.46192;0.54393;0.65429;0.59909;0.60134;-11391;-0.015218;-0.053986;10.196;0.003756;13.414;61.039;242.45;15.055;11.007;FALSE
-0.010624;0.60008;-0.16816;0.58941;-200.79;0.10495;-0.010623;0.37602;1.013;0.22564;-0.010623;-0.025937;0.099319;-0.010623;3236.1;0.11279;16.665;-0.010623;-0.015588;85.593;0.82321;0.035444;-0.01559;0.13332;0.22564;0.11279;0.5269;-0.22167;45.991;0.87941;-0.015588;222.23;16.425;0.059065;0.035444;0.71242;0.42826;0.41616;0.052012;0.010627;0.17344;0.052012;126.96;41.371;-0.06648;0.19922;86.71;-0.042861;-0.062896;0.40228;0.40955;0.60884;0.29744;0.54859;-6680.1;0.012881;-0.047083;0.98712;0.84437;42.643;88.225;219.36;16.639;0.8983;FALSE
0.058674;0.23463;0.42344;85.409;-5036.8;0;0.058674;3.262;18.398;0.76537;0.068348;10.449;0.077633;0.058674;599.6;0.60874;4.262;0.058674;0.031892;14.774;11.082;0.060198;0.031892;0.2677;0.41486;0.60874;62.225;0.81366;43.004;0.012517;0.03715;11.274;32.398;77.537;0.021828;18.398;26.253;0.91968;0.011864;39.561;0.05418;0.03272;51.075;36.302;0.78793;72.147;14.94;-0.023956;-0.013021;2.044;0.056152;0.030866;14.707;17.672;8456.4;0.011864;0.076661;0.9941;0.20162;24.706;10.055;11.14;32.764;35.352;FALSE
0.091113;0.13045;0.38497;41.954;235.83;0.448;0.11489;6.666;11.925;0.86955;0.11489;0.95362;0.2389;0.11489;285.17;12.799;7.666;0.11489;0.16439;18.351;0.95308;0.11086;0.13037;0.55421;0.86955;10.977;18.916;0.77843;44.716;-0.0093627;0.16439;75.035;48.644;0.84983;0.11086;0.70873;47.174;0.87952;0.15862;11.374;0.026322;0.15862;192.42;174.07;25.931;39.038;21.883;0.058785;0.084115;38.748;0.12048;0.20558;17.583;17.784;11403;0.16143;0.10478;0.83857;0.011465;19.89;20.969;62.922;58.008;14.131;FALSE
0.073892;0.72079;0.42415;35.069;3948.2;0.0051921;0.093861;0.38736;51.696;0.27921;0.13758;0.55476;0.03319;0.093861;1533.3;0.23804;13.874;0.093861;0.018156;99.284;10.538;0.13564;0.014294;0.19738;0.26255;0.21034;31.022;1.043;34.861;0.11086;0.026582;12.146;30.108;70.673;0.085235;51.696;0.82073;0.83081;0.016488;0.87283;0.11261;0.026238;31.466;21.538;0.52548;26.758;10.076;0.057922;0.011204;0.82317;0.16919;0.033213;0.68658;2.043;1298.9;0.016488;0.26465;0.99385;19.756;36.763;16.947;11.946;30.555;12.712;FALSE
0.23793;0.28586;0.4126;90.612;20.231;0;0.29387;24.982;4.212;0.71414;0.35527;57.415;0.08768;0.29387;282.53;12.919;34.982;0.29387;0.069769;16.977;12.829;0.35527;0.056488;0.73095;0.70833;10.962;57.864;0.76948;39.353;0.043289;0.074233;47.925;76.161;13.637;0.31383;4.212;28.922;0.80675;0.074509;2.059;0.022123;0.084346;31.058;14.081;12.145;52.336;18.344;0.27983;0.066435;16.224;0.051184;0.01313;13.318;15.045;3555;0.074509;0.33317;0.93104;0.12969;21.499;25.922;44.354;82.293;78.552;FALSE
0.024119;0.57647;0.11904;12.928;41.969;0;0.024119;0.73471;17.296;0.42353;0.028612;0.059333;0.014526;0.024119;8374.7;0.043584;17.347;0.024119;0.013944;19.705;0.96051;0;0.013944;0.22655;0.024119;0.043584;0;0.25089;41.799;0.33058;0.034181;88.742;4.113;29.003;0.02018;17.296;33.881;0.55109;0.011667;0.026744;19.106;0;108.61;88.903;0.2583;10.631;20.385;-0.0010057;-0.00058146;0.91165;0.4065;0.24313;0.89265;11.615;1801.2;0.033355;0.056946;0.96931;0.30116;18.523;41.056;85.782;4.255;36.454;FALSE
0.057815;0.77008;-0.3097;0.19606;-114.03;-0.58927;0.057815;0.29838;10.537;0.22978;0.063422;0.15008;0.05487;0.057815;4861.7;0.075077;12.986;0.057815;0.05487;0.27691;10.073;0.031606;0.05487;-0.079547;-0.53155;0.075077;56.368;-0.33509;34.195;0.7295;0.05487;137.21;26.844;13.429;0.029037;10.974;0.19417;0.61463;0.027558;0.047984;0.81216;0.029996;19.76;19.483;72.324;0.050059;0.28215;0.031606;0.029996;0.098077;0.38523;0.37252;0.24861;0.665;-813.59;0.027457;0.25162;0.94231;16.749;1318.1;18.734;133.45;27.352;1.14;TRUE
0.050537;0.6291;-0.0079061;0.98263;-95.425;-0.051125;0.050537;0.58958;1.756;0.3709;0.071488;0.11102;0.041042;0.050537;3186;0.11456;15.896;0.050537;0.028779;60.791;12.248;0.070983;0.028779;-0.00058787;-0.0055209;0.11456;33.881;-0.014304;39.349;0.35653;0.039938;97.807;37.334;27.015;0.057273;1.771;26.193;0.53051;0.032615;0.022697;0.22666;0.040422;90.826;84.747;17.279;0.91838;62.814;0.049449;0.028159;0.71102;0.45521;0.26785;0.67108;0.95985;-68.05;0.032614;0.13625;0.97146;0.43031;60.042;43.069;94.617;38.577;31.772;TRUE
0.05158;0.22625;0.43668;32.095;33.288;0;0.06984;34.198;11.698;0.77375;0.07144;0.35337;0.10361;0.06984;681.33;0.53572;44.198;0.06984;0.059702;104.96;0.9262;0.060947;0.044093;0.11003;0.16403;0.45501;38.09;11.941;38.448;-0.011492;0.060887;65.662;55.587;48.557;0.071182;11.698;11.821;0.79895;0.06085;12.302;0.067149;0.0521;122.06;17.092;0.15333;15.074;111.76;0.0095792;0.0081887;28.036;0.19764;0.1799;21.159;21.848;3055;0.06085;0.066662;0.94118;0.03257;34.774;21.355;61.667;59.189;3.199;FALSE
0.15286;0.38462;0.43605;24.131;43.427;0;0.15286;1.6;33.354;0.61538;0.15322;0.49537;0.046725;0.15286;900.82;0.40519;2.6;0.15286;0.04583;11.896;0.9087;0;0.04583;0.59391;0.57164;0.40519;0;17.075;40.528;0.090733;0.10695;43.071;84.743;67.988;0.052496;33.354;10.113;0.67826;0.015739;0.30547;42.951;0;71.172;59.275;14.062;20.608;15.173;-0.0029849;-0.00089494;1.936;0.30857;0.118;24.097;26.559;4923.7;0.21599;0.2484;0.78576;0.10218;30.682;61.577;33.768;10.809;13.06;FALSE
-0.247;0.87274;0.66255;30.927;20.442;0;-0.247;0.14581;37.826;0.12726;-0.21038;-0.78018;-0.052243;-0.247;-1612;-0.22643;11.458;-0.247;-0.0653;34.858;0.8989;-0.21264;-0.0653;-0.066588;0.011653;-0.22643;-58.062;31.769;2.636;0.21221;-0.0653;30.475;12.651;45.891;-0.010959;37.964;1.111;0.68341;-0.0028973;0.46352;-0.17819;-0.056216;80.322;45.464;-0.68376;16.045;32.921;-0.26203;-0.069273;11.219;0.31659;0.079048;6.102;32.769;286.56;-0.002445;-1.941;1.055;43.703;10.471;80.283;30.55;11.948;181.37;TRUE
0.038429;0.43557;0.007438;10.239;-53.337;0;0.048237;12.959;0.96534;0.56443;0.056863;0.15499;0.13449;0.048237;1224.5;0.29807;22.959;0.048237;0.049969;47.764;10.003;0.052985;0.039809;0.13695;0.15516;0.27556;61.429;0.010917;4.689;0.40312;0.05875;127.59;28.607;2.044;0.07503;0.96534;25.111;0.64103;0.077723;0.15214;0.10788;0.054887;102.59;54.821;0.30421;0.618;51.789;-0.028609;-0.029636;0.73161;0.31123;0.34957;0.82842;0.94084;363.47;0.077723;0.068085;0.95108;0.1357;76.418;6.658;117.68;31.018;14.168;FALSE
0.15264;0.27629;0.64156;67.834;45.902;0;0.18963;26.194;21.037;0.72371;0.19084;17.094;0.10697;0.18963;448.13;0.8145;36.194;0.18963;0.09014;17.335;0.92838;0.17155;0.072559;0.43338;0.64649;0.68063;141.35;2.592;36.564;0.13134;0.090717;20.932;17.438;70.012;0.16932;21.037;59.159;0.73474;0.080487;27.001;0.0445;0.081546;78.592;61.257;15.278;58.828;18.852;0.13614;0.064713;27.235;0.11093;0.057347;29.239;29.685;2908;0.080487;0.21092;0.912;0.015242;21.056;59.585;19.247;18.964;84.994;FALSE
0.13562;0.40729;0.20449;19.414;-0.092857;0;0.16758;14.552;20.519;0.59271;0.18902;0.77152;0.12683;0.16758;571.25;0.63895;24.552;0.16758;0.08167;36.205;12.234;0.1878;0.066092;0.20202;0.24395;0.56047;87.605;0.3536;36.336;0.16058;0.086086;42.168;86.559;46.162;0.17179;20.519;28.559;0.6691;0.083723;0.36463;0.048408;0.091522;60.924;24.719;0.66631;10.044;39.513;0.095139;0.046366;10.354;0.21721;0.11553;10.249;1.157;879.51;0.083723;0.22881;0.91946;0.12889;10.082;14.766;38.638;94.468;35.482;FALSE
-0.12039;0.97317;-0.066972;0.9235;-140.68;-0.034572;-0.12069;0.02754;13.218;0.026801;-0.084368;-0.13787;-0.045035;-0.12069;-5967.3;-0.061167;10.276;-0.12069;-0.091314;124.17;0.76026;-0.0878;-0.091086;-0.1471;-0.02192;-0.060857;-24.169;-0.34971;3.682;0.71605;-0.070282;232.42;16.187;14.561;-0.053043;13.326;37.229;0.12317;-0.040131;0.045617;-12.181;-0.066426;212.22;88.048;-0.26774;0.55928;115.83;-0.14897;-0.1127;0.83073;0.87542;0.61779;0.13995;0.64318;-322;-0.040126;-44.921;10.633;35.958;29.394;41.455;241.74;15.099;69.019;TRUE
0.12137;0.56754;0.29449;15.879;74.559;0;0.15916;0.762;26.025;0.43246;0.17597;0.31771;0.084268;0.15916;944.57;0.38642;1.762;0.15916;0.061155;31.293;12.627;0.16961;0.046635;0.31763;0.18714;0.31984;10.09;14.397;37.864;0.20641;0.067615;75.33;48.453;42.769;0.17523;26.025;92.602;0.49427;0.067332;0.1052;0.082337;0.065173;104.17;72.876;0.54394;11.425;33.552;0.10946;0.042061;14.016;0.50095;0.20638;21.142;24.163;1800.7;0.067332;0.28064;0.9394;0.14291;11.664;50.085;70.258;51.951;12.723;FALSE
0.0096179;0.73911;0.17546;1.394;-38.026;0;0.0098819;0.35298;17.229;0.26089;0.031155;0.022192;0.016922;0.0098819;9253;0.039447;1.353;0.0098819;0.0057357;68.671;10.833;0.028175;0.0055824;0.027798;0.079848;0.03909;13.245;0.46266;44.235;0.41741;0.01493;95.552;38.266;23.054;0.021914;17.351;17.534;0.43005;0.012719;0.11054;0.51924;0.016353;121.08;52.41;0.029672;0.83847;69.434;0.0089013;0.0051665;0.83987;0.44529;0.26133;0.68792;1.134;4652;0.012719;0.036866;0.98204;0.6484;53.152;69.643;94.336;38.691;45.429;TRUE
0.13429;0.73983;0.011301;10.229;-28.702;0.18511;0.16567;0.32233;11.535;0.23847;0.16567;0.33558;0.17008;0.16567;1140.3;0.32008;13.517;0.16567;0.11899;26.486;15.738;0.18972;0.096447;0.22655;0.23847;0.27766;15.717;0.022829;44.896;0.50011;0.11899;149.29;2.445;0.25643;0.18972;14.104;16.412;0.4846;0.13626;0.089795;0.093246;0.13626;120.76;94.275;13.291;0.81824;30.551;0.11858;0.085166;0.68258;0.49369;0.40901;0.48175;0.97898;348.91;0.13308;0.56313;0.86692;10.322;13.781;38.717;129.42;28.203;28.128;FALSE
-0.030563;0.94262;0.42035;19.643;-64.474;-0.043564;-0.030563;0.060871;13.565;0.057378;0.020209;-0.070116;-0.0017435;-0.030563;-145470;-0.0025091;10.609;-0.030563;-0.022531;173.84;0.76972;0.020208;-0.022531;-0.1573;-0.072921;-0.0025091;0.39802;29.241;31.522;0.68425;0.014898;120.38;3.032;14.021;0.034868;13.565;0.41776;0.56047;0.025704;0.046687;0.6491;0.014897;224.92;51.076;-0.047306;0.48216;178.43;-0.0079899;-0.00589;0.90837;0.4359;0.32982;0.39915;38.988;596.82;0.025705;-0.53266;1.022;87.679;20.996;71.462;117.29;3.112;94.364;FALSE
-0.17651;12.237;-0.67709;0.42096;-92.523;-0.059863;-0.15818;-0.18277;27.229;-0.22366;-0.092415;-0.13528;-0.036353;-0.15818;-4512.6;-0.080885;0.81716;-0.15818;-0.058095;17.876;0.56399;-0.51945;-0.064825;-0.10898;-0.23637;-0.095859;-78.981;-13.342;35.947;0.43886;-0.039455;132.72;29.337;28.032;-0.49301;3.338;66.024;-0.1693;-0.18106;0.072522;-0.088629;-0.19077;54.618;36.742;-13.236;0.18656;14.189;-0.57865;-0.21252;0.40224;11.693;0.34087;-0.44071;-0.3336;-2663;-0.18106;0.78919;10.277;-0.24304;20.419;99.341;156.75;23.285;53.652;TRUE
0.057368;0.76071;-0.1166;0.79603;-178.91;0;0.057368;0.31456;0.8949;0.23929;0.098561;0.10036;0.1229;0.057368;2524.6;0.14458;13.146;0.057368;0.064106;104.77;48.577;0.098565;0.064106;-0.10182;0.11761;0.14458;23.928;-0.21395;33.919;0.81066;0.11014;251.43;14.697;11.044;0.065066;0.9387;1.048;0.42837;0.072708;0.092979;0.16773;0.11014;163.92;59.143;0.22333;0.34665;111.6;0.04595;0.051347;0.59817;0.57163;0.6804;0.43909;0.78605;-287.47;0.072708;0.23974;0.93888;0.79016;34.837;61.715;233.15;15.655;16.421;TRUE
0.15598;0.25612;0.010514;10.563;-85.368;0.041777;0.16261;28.463;10.268;0.729;0.16261;0.87042;0.41479;0.16261;504.4;0.72364;39.044;0.16261;0.36393;86.591;0.80882;0.16408;0.34908;0.04771;0.729;0.69774;37.705;0.013099;5.202;0.54743;0.36393;156.7;23.293;0.64061;0.16408;0.59923;13.179;0.7983;0.3672;0.074014;0.045077;0.3672;149.9;63.312;14.715;0.48888;88.913;0.14135;0.31634;0.77047;0.18682;0.42932;0.90822;0.99456;1674.1;0.026117;0.21396;0.97388;0.095066;42.152;57.651;152.61;23.917;0.55668;FALSE
0;0.61515;0.095116;12.589;427.71;0.3429;-0.07553;0.62563;20.994;0.38485;0.023288;-0.20561;-0.019982;-0.07553;-5352.3;-0.068195;16.256;-0.07553;-0.035976;30.023;10.557;0.023288;0;0.033306;0.3429;0.054589;0.23567;0.17695;5.571;0.29301;-0.035976;74.246;49.245;29.407;0.017566;20.994;11.694;0.63266;0.0083671;0.13174;0.36057;0.011093;71.988;41.965;0;0.78883;34.844;-0.010292;-0.0049023;0.75179;0.36734;0.20307;0.71595;11.769;35423;0.13982;0;0.90872;0.64389;12.157;86.978;63.865;57.152;39.056;FALSE
-0.15;0.65295;0.053348;11.896;-29.813;-0.099259;-0.15;0.52309;0.9643;0.34155;-0.15;-0.53319;-0.057637;-0.15;-2756.1;-0.13243;15.315;-0.15;-0.099983;42.29;10.311;-0.062638;-0.099983;-0.079971;0.34155;-0.13243;-0.4026;0.080185;43.122;0.41091;-0.099983;66.001;55.302;-0.09593;-0.062638;15.078;0.43285;0.71317;-0.04175;0.14063;23.995;-0.04175;71.798;29.508;-0.86295;0.57176;40.78;-0.12617;-0.084097;0.51257;0.28134;0.18083;0.51337;10.719;1094.8;-0.037019;-0.43918;1.037;1.088;86.309;12.369;68.445;53.328;2.255;FALSE
0.21695;0.65342;-0.13879;0.71334;-47.478;0;0.21695;0.53041;16.379;0.34658;0.23169;0.4481;0.15565;0.21695;935.49;0.39017;15.304;0.21695;0.13246;28.124;11.475;0.23047;0.13246;0.81287;0.21695;0.39017;15.63;-0.212;35.584;0.39894;0.14146;125.32;29.126;21.581;0.22777;16.379;19.658;0.51585;0.13906;0.061047;0.081129;0.14071;70.377;67.564;17.19;0.68727;32.667;0.19247;0.11751;0.52855;0.48415;0.34334;0.52942;0.788;-502.08;0.13906;0.62597;0.86811;0.4884;129.78;54.023;107.89;3.383;2.502;FALSE
0.000499;0.30019;0.047765;1.161;-65.798;-0.050347;0.000499;2.328;10.138;0.69886;0.000499;0.001681;0.070295;0.000499;1775;0.20564;33.312;0.000499;0.000568;80.055;10.001;0.009875;0.000568;-0.050347;0.69886;0.20564;0.114;0.072859;47.099;0.32541;0.000568;125;2.92;0.032895;0.009875;0.89253;42.828;0.7024;0.011245;0.056357;0.1388;0.011245;136.2;56.149;0.002588;0.51174;81.159;-0.051357;-0.058482;11.473;0.29665;0.34246;1.066;10.714;2449.1;0.013604;0.000713;0.9864;0.005072;45.594;65.006;123.3;29.603;13.395;FALSE
0.10405;0.46541;0.48767;20.818;-18.456;0.33341;0.13102;11.482;10.902;0.53439;0.13102;0.29064;0.087501;0.13102;1093.6;0.33376;21.487;0.13102;0.073806;116.28;0.97974;0.13575;0.058612;0.41541;0.53439;0.27581;0.83365;79.276;42.713;0.2242;0.073806;101.05;36.121;0.29168;0.13575;17.935;25.55;0.54898;0.076468;0.15919;0.095596;0.076468;178.2;61.925;0.18399;0.82728;126.77;0.11144;0.062774;20.165;0.45081;0.27685;8.687;89.243;9107.4;0.082731;0.19471;0.91727;0.027315;3.139;58.942;92.689;39.379;28.858;FALSE
-0.14901;0.60289;0.033202;10.669;0.059013;0;-0.14901;0.65812;17.314;0.39678;-0.1489;-0.30019;-0.086062;-0.14901;-1476.8;-0.24716;16.587;-0.14901;-0.086062;69.341;1.015;-0.10284;-0.086062;-0.31404;0.37377;-0.24716;-22.145;0.07058;34.832;0.30986;-0.059241;102.24;3.838;31.599;-0.16874;18.024;46.624;0.50331;-0.097458;0.13374;-0.19541;-0.059396;97.647;90.713;-45.302;0.2;63.019;-0.10284;-0.059396;0.87841;0.49638;0.26055;0.84347;10.699;101;-0.023543;-0.37555;0.98605;0.26849;52.638;40.237;104.64;34.881;36.806;TRUE
-0.064802;0.46405;0.25852;23.032;101.63;0;-0.064802;11.548;0.65236;0.53589;-0.054557;-0.32668;0.063301;-0.064802;4101.7;0.088988;2.155;-0.064802;-0.099335;41.251;0.98707;-0.067065;-0.099335;-0.046236;0.064488;0.088988;-6.546;0.47604;42.017;0.45582;-0.099335;98.305;37.684;16.109;-0.084161;0.69302;31.423;0.65783;-0.12901;0.859;0.3963;-0.1028;160.29;119.04;-0.87894;12.307;36.537;-0.17316;-0.26544;0.98456;0.19837;0.26933;0.98681;12.113;4113;-0.12901;-0.12092;10.786;0.22754;88.483;30.662;110.99;32.887;12.013;TRUE
0.11568;0.97447;0.093617;11.145;54.344;-0.1356;0.15377;0.026182;41.158;0.025514;0.17058;0.188;0.041481;0.15377;2083.3;0.1752;10.262;0.15377;0.037361;29.292;12.643;0.16705;0.028106;0.053605;0.010316;0.13611;99.347;10.575;35.172;0.21768;0.040963;76.111;48.297;40.539;0.19336;41.209;21.719;0.065964;0.046981;0.097484;0.17653;0.040587;73.767;70.838;35.022;0.13787;30.519;0.15009;0.036466;0.93543;0.81793;0.20705;0.2882;0.74511;308;0.046968;4.534;0.95862;15.854;124.61;51.526;72.536;5.032;46.491;TRUE
-0.009092;0.88042;0.32198;15.505;-85.706;0;-0.002334;0.13569;3.675;0.11947;0.02644;-0.003991;0.002528;-0.002334;34585;0.010554;11.358;-0.002334;-0.000635;40.093;10.301;0.009561;-0.002474;0.079759;0.088981;0.002878;0.33227;34.556;39.505;0.23396;0.007194;58.102;63.047;41.884;0.000641;3.714;18.342;0.39381;0.000174;0.045219;13.852;0.002602;87.443;47.35;-0.022524;0.73539;39.956;-0.002065;-0.000562;1.03;0.58489;0.15861;12.822;42.266;2873;0.000183;-0.076107;0.99287;22.964;91.038;77.085;58.091;62.832;39.441;TRUE
0.081147;0.24042;0.15733;17.262;-50.023;0.17164;0.10146;28.066;10.869;0.67478;0.10146;0.46834;0.12619;0.10146;516.97;0.70603;41.594;0.10146;0.075429;46.015;10.598;0.10036;0.060325;0.21514;0.67478;0.62152;0.81093;0.25132;56.835;0.17004;0.075429;63.895;57.125;0.41744;0.10036;13.558;85.973;0.69855;0.074608;0.072366;0.04687;0.074608;97.221;51.206;0.47851;0.94344;50.014;0.032081;0.023849;15.555;0.21665;0.17505;10.779;11.159;75920;0.079964;0.12026;0.92004;0.035233;79.322;7.128;58.785;6.209;21.487;FALSE
0.065992;0.66562;0.24085;13.905;-14.676;0.083511;0.081833;0.42929;10.443;0.28575;0.081833;0.13268;0.045594;0.081833;2249;0.16229;15.024;0.081833;0.034539;50.985;17.751;0.10159;0.027853;0.10377;0.28575;0.13849;0.44779;16.914;46.134;0.1926;0.034539;99.224;36.786;0.15263;0.10159;23.931;10.776;0.33462;0.042878;0.34147;0.17125;0.042878;99.673;48.688;0.1994;0.85391;53.245;0.075399;0.031823;12.884;0.61675;0.27185;20.067;23.499;9888.4;0.04245;0.23095;0.95755;0.17103;7.159;74.968;95.012;38.416;16.639;FALSE
0.0039816;0.4827;0.08928;12.243;-142.56;0;0.0039816;10.717;0.65513;0.5173;0.041985;0.010004;0.0060776;0.0039816;44249;0.0082487;20.717;0.0039816;0.0060776;169.96;0.99512;0.030867;0.0060776;0.024882;0.4019;0.0082487;11.388;0.17413;38.149;0.69773;0.038738;380.37;15.949;13.151;0.022043;0.66599;25.579;0.58855;0.033647;0.15374;0.52127;0.047115;237.4;67.439;0.013052;0.92019;175.4;0.030867;0.047115;10.095;0.39801;0.627;1.009;11.479;583;0.41702;0.0076969;0.57621;0.13772;21.476;54.123;221.75;1.646;12.778;TRUE
-0.19846;0.90648;0.016908;10.208;-118.04;0.000113;-0.20149;0.10305;14.665;0.093415;-0.14649;-0.24735;-0.13739;-0.20149;-1642.1;-0.22228;11.032;-0.20149;-0.13739;130.57;0.5113;-0.14261;-0.13533;0.26123;0.003047;-0.21893;-2.421;0.10042;39.333;0.61097;-0.10179;200.49;19.929;17.909;-0.14634;14.807;66.005;0.13991;-0.099785;0.043086;-0.21188;-0.097241;198.21;67.648;-0.37831;0.68709;117.95;-0.14261;-0.097241;0.91729;0.8146;0.50178;0.5548;0.83095;145;-0.011211;-21.245;10.086;0.49775;27.955;53.955;202.74;18.003;87.098;TRUE
